id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,is_protected,time_of_existence,average_daily_tweets,inactive_days,has_default_image,bio_is_empty,friends_followers_ratio,is_verified
21713167,TMJ - SJC Util Jobs,tmj_sjc_util,5,304,294,0,4,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"San Jose, CA",,,1.0,http://pbs.twimg.com/profile_images/673200622519214081/wxTdjP7D_normal.jpg,https://pbs.twimg.com/profile_banners/21713167/1449338512,1.0,https://pbs.twimg.com/profile_background_images/315559577/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673200622519214081/wxTdjP7D_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315559577/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in San Jose, CA. Need help? Tweet us at @CareerArc!",,,Tue Feb 24 00:41:48 +0000 2009,2009-02-24 01:41:48,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21723832,TMJ - DTW Util Jobs,tmj_dtw_util,1,332,292,0,9,https://t.co/DByWt4njnT,en,Eastern Time (US & Canada),"Detroit, MI",,,1.0,http://pbs.twimg.com/profile_images/673321657595924480/z_H6yjbB_normal.jpg,https://pbs.twimg.com/profile_banners/21723832/1449367369,1.0,https://pbs.twimg.com/profile_background_images/315559020/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673321657595924480/z_H6yjbB_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315559020/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Detroit, MI. Need help? Tweet us at @CareerArc!",,,Tue Feb 24 03:09:04 +0000 2009,2009-02-24 04:09:04,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21726078,TMJ - IND Util Jobs,tmj_ind_util,6,303,290,0,2,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Indianapolis, IN",,,1.0,http://pbs.twimg.com/profile_images/673341450973614080/GUA3sBw1_normal.jpg,https://pbs.twimg.com/profile_banners/21726078/1449372088,1.0,https://pbs.twimg.com/profile_background_images/315961760/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673341450973614080/GUA3sBw1_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315961760/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Indianapolis, IN. Need help? Tweet us at @CareerArc!",,,Tue Feb 24 03:41:27 +0000 2009,2009-02-24 04:41:27,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21728481,TMJ - MKE Util Jobs,tmj_mke_util,2,304,289,0,3,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Milwaukee, WI",,,1.0,http://pbs.twimg.com/profile_images/673361704554651648/aBpDRN9G_normal.jpg,https://pbs.twimg.com/profile_banners/21728481/1449376917,1.0,https://pbs.twimg.com/profile_background_images/315558687/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673361704554651648/aBpDRN9G_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315558687/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Milwaukee, WI. Need help? Tweet us at @CareerArc!",,,Tue Feb 24 04:16:59 +0000 2009,2009-02-24 05:16:59,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21729815,TMJ - BNA Util Jobs,tmj_bna_util,6,296,290,0,3,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Nashville, TN",,,1.0,http://pbs.twimg.com/profile_images/673386686689116160/RthRRogs_normal.jpg,https://pbs.twimg.com/profile_banners/21729815/1449382873,1.0,https://pbs.twimg.com/profile_background_images/315558511/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673386686689116160/RthRRogs_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315558511/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Nashville, TN. Need help? Tweet us at @CareerArc!",,,Tue Feb 24 04:39:18 +0000 2009,2009-02-24 05:39:18,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21730510,TMJ - SDF Util Jobs,tmj_sdf_util,3,295,290,0,5,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Louisville, KY",,,1.0,http://pbs.twimg.com/profile_images/673432034979676160/8xuzVE_V_normal.jpg,https://pbs.twimg.com/profile_banners/21730510/1449393685,1.0,https://pbs.twimg.com/profile_background_images/315961603/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673432034979676160/8xuzVE_V_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315961603/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Louisville, KY. Need help? Tweet us at @CareerArc!",,,Tue Feb 24 04:51:22 +0000 2009,2009-02-24 05:51:22,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21730941,TMJ - LAS Util Jobs,tmj_las_util,2,295,290,0,8,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Las Vegas, NV",,,1.0,http://pbs.twimg.com/profile_images/673411934595604480/vLO7-iNq_normal.jpg,https://pbs.twimg.com/profile_banners/21730941/1449388892,1.0,https://pbs.twimg.com/profile_background_images/315558376/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673411934595604480/vLO7-iNq_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315558376/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Las Vegas, NV. Need help? Tweet us at @CareerArc!",,,Tue Feb 24 04:59:35 +0000 2009,2009-02-24 05:59:35,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21763432,TMJ - LON Util Jobs,tmj_lon_util,7,324,316,0,4,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),London,,,1.0,http://pbs.twimg.com/profile_images/673477381168893952/BqubnZ_k_normal.jpg,https://pbs.twimg.com/profile_banners/21763432/1449404496,1.0,https://pbs.twimg.com/profile_background_images/315961524/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/673477381168893952/BqubnZ_k_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315961524/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Utilities job tweets in London. Need help? Tweet us at @CareerArc!,,,Tue Feb 24 15:35:35 +0000 2009,2009-02-24 16:35:35,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21830006,TMJ-WY Mgmt. Jobs,tmj_wy_mgmt,24,263,244,0,3,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Wyoming,,,1.0,http://pbs.twimg.com/profile_images/695608289610977280/D14uLS2X_normal.jpg,https://pbs.twimg.com/profile_banners/21830006/1454680916,1.0,https://pbs.twimg.com/profile_background_images/315427398/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695608289610977280/D14uLS2X_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315427398/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Wyoming Non-Metro. Need help? Tweet us at @CareerArc!,,,Wed Feb 25 03:13:14 +0000 2009,2009-02-25 04:13:14,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21965822,TMJ-CIN Util Jobs,tmj_cin_util,5,305,290,0,1,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Cincinnati, OH",,,1.0,http://pbs.twimg.com/profile_images/674011209826369536/9_GLEFAd_normal.jpg,https://pbs.twimg.com/profile_banners/21965822/1449531771,1.0,https://pbs.twimg.com/profile_background_images/315555289/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/674011209826369536/9_GLEFAd_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315555289/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Utilities job tweets in Cincinnati, OH. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 03:43:37 +0000 2009,2009-02-26 04:43:37,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21967306,TMJ-CAE IT Jobs,tmj_cae_it,30,398,347,0,21,https://t.co/DByWt4njnT,en,Eastern Time (US & Canada),"Columbia, SC",,,1.0,http://pbs.twimg.com/profile_images/674031328564678656/3yZLQRmL_normal.jpg,https://pbs.twimg.com/profile_banners/21967306/1449536567,1.0,https://pbs.twimg.com/profile_background_images/315555198/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/674031328564678656/3yZLQRmL_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315555198/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Software Dev. - General/IT job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 03:59:02 +0000 2009,2009-02-26 04:59:02,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21967510,TMJ-CAE Bank Jobs,tmj_cae_banking,4,375,338,0,7,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Columbia, SC",,,1.0,http://pbs.twimg.com/profile_images/674046206671106048/6sexVSZ3_normal.jpg,https://pbs.twimg.com/profile_banners/21967510/1449540115,1.0,https://pbs.twimg.com/profile_background_images/315555088/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/674046206671106048/6sexVSZ3_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315555088/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Banking job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 04:01:42 +0000 2009,2009-02-26 05:01:42,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21967668,TMJ-CAE Sales Jobs,tmj_cae_sales,53,379,330,0,35,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Columbia, SC",,,1.0,http://pbs.twimg.com/profile_images/674036332952293376/LPnMgbta_normal.jpg,https://pbs.twimg.com/profile_banners/21967668/1449537761,1.0,https://pbs.twimg.com/profile_background_images/315555170/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/674036332952293376/LPnMgbta_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315555170/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Sales job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 04:03:31 +0000 2009,2009-02-26 05:03:31,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21967892,TM-CAE Health Jobs,tmj_cae_health,273,484,325,0,55,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Columbia, SC",,,1.0,http://pbs.twimg.com/profile_images/669628281700810752/ElGVAf4Q_normal.jpg,https://pbs.twimg.com/profile_banners/21967892/1448486799,1.0,https://pbs.twimg.com/profile_background_images/315960823/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/669628281700810752/ElGVAf4Q_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315960823/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Healthcare job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 04:06:13 +0000 2009,2009-02-26 05:06:13,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21968201,TMJ-CAE Manuf Jobs,tmj_cae_manuf,55,255,223,0,11,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Columbia, SC",,,1.0,http://pbs.twimg.com/profile_images/674041222210555904/0mSihaKI_normal.jpg,https://pbs.twimg.com/profile_banners/21968201/1449538927,1.0,https://pbs.twimg.com/profile_background_images/315555109/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/674041222210555904/0mSihaKI_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315555109/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Manufacturing job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 04:10:04 +0000 2009,2009-02-26 05:10:04,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21968719,TMJ-CAE Constr Jobs,tmj_cae_constru,14,203,193,0,9,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Columbia, SC",,,1.0,http://pbs.twimg.com/profile_images/674056103877992449/bcpUd-ig_normal.jpg,https://pbs.twimg.com/profile_banners/21968719/1449542475,1.0,https://pbs.twimg.com/profile_background_images/315555050/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/674056103877992449/bcpUd-ig_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315555050/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Construction job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 04:16:02 +0000 2009,2009-02-26 05:16:02,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
21969267,TMJ- CAE Educ. Jobs,tmj_cae_edu,16,282,256,0,19,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),"Columbia, SC",,,1.0,http://pbs.twimg.com/profile_images/674066114087804928/ZW51v9-1_normal.jpg,https://pbs.twimg.com/profile_banners/21969267/1449544861,1.0,https://pbs.twimg.com/profile_background_images/315555022/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/674066114087804928/ZW51v9-1_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315555022/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Education/Teaching job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 04:22:58 +0000 2009,2009-02-26 05:22:58,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22010527,TMJ-Estonia Jobs,tmj_est1_jobs,17,609,494,0,40,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Estonia,,,,http://pbs.twimg.com/profile_images/695004397231693824/Z05iAh9C_normal.jpg,https://pbs.twimg.com/profile_banners/22010527/1454536937,1.0,https://pbs.twimg.com/profile_background_images/315431618/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695004397231693824/Z05iAh9C_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315431618/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Other job tweets in Estonia. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 13:56:25 +0000 2009,2009-02-26 14:56:25,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22025314,TMJ-WA Mgmt. Jobs,tmj_wa_mgmt,289,305,256,0,21,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Washington,,,1.0,http://pbs.twimg.com/profile_images/695593444438183936/0ZLLJq-U_normal.jpg,https://pbs.twimg.com/profile_banners/22025314/1454677377,1.0,https://pbs.twimg.com/profile_background_images/315427448/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695593444438183936/0ZLLJq-U_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315427448/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Washington Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:05:59 +0000 2009,2009-02-26 17:05:59,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22026158,Connecticut Biz Jobs,tmj_ct_mgmt,138,503,284,0,22,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Connecticut,,,1.0,http://pbs.twimg.com/profile_images/695437306061201408/bmnF-6p9_normal.jpg,https://pbs.twimg.com/profile_banners/22026158/1454640150,1.0,https://pbs.twimg.com/profile_background_images/315428286/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695437306061201408/bmnF-6p9_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315428286/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Connecticut Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:12:58 +0000 2009,2009-02-26 17:12:58,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22028233,TMJ-Kenya Jobs,tmj_ken1_jobs,36,952,494,0,67,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Kenya,,,,http://pbs.twimg.com/profile_images/695044735908470787/wEKhEuh0_normal.jpg,https://pbs.twimg.com/profile_banners/22028233/1454546554,1.0,https://pbs.twimg.com/profile_background_images/315431421/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695044735908470787/wEKhEuh0_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315431421/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Other job tweets in Kenya. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:30:11 +0000 2009,2009-02-26 17:30:11,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22028414,TMJ-WI Mgmt. Jobs,tmj_wi_mgmt,119,298,251,0,19,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Wisconsin,,,1.0,http://pbs.twimg.com/profile_images/695598116838375425/ujbv9SYJ_normal.jpg,https://pbs.twimg.com/profile_banners/22028414/1454678491,1.0,https://pbs.twimg.com/profile_background_images/315427431/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695598116838375425/ujbv9SYJ_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315427431/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Wisconsin Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:31:42 +0000 2009,2009-02-26 17:31:42,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22028695,TMJ-NH Mgmt. Jobs,tmj_nh_mgmt,92,292,244,0,18,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),New Hampshire,,,1.0,http://pbs.twimg.com/profile_images/695538019810455552/Y2vMNJu3_normal.jpg,https://pbs.twimg.com/profile_banners/22028695/1454664163,1.0,https://pbs.twimg.com/profile_background_images/315427808/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695538019810455552/Y2vMNJu3_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315427808/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in New Hampshire Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:33:55 +0000 2009,2009-02-26 17:33:55,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22030301,TX Nonmetro Mgmt Job,tmj_tx_mgmt,1029,495,250,0,50,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Texas,,,1.0,http://pbs.twimg.com/profile_images/669335412276527104/-YHdi3oZ_normal.jpg,https://pbs.twimg.com/profile_banners/22030301/1448416974,1.0,https://pbs.twimg.com/profile_background_images/315427532/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/669335412276527104/-YHdi3oZ_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315427532/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Texas Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:47:03 +0000 2009,2009-02-26 17:47:03,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22030384,TMJ-KS Mgmt. Jobs,tmj_ks_mgmt,192,278,243,0,18,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Kansas,,,1.0,http://pbs.twimg.com/profile_images/695472635807866880/lvbhdhgp_normal.jpg,https://pbs.twimg.com/profile_banners/22030384/1454648574,1.0,https://pbs.twimg.com/profile_background_images/315428114/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695472635807866880/lvbhdhgp_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315428114/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Kansas Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:47:42 +0000 2009,2009-02-26 17:47:42,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22030524,TMJ-FL Mgmt. Jobs,tmj_fl_mgmt,657,377,248,0,50,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Florida,,,1.0,http://pbs.twimg.com/profile_images/670749543466557442/M64zEFWM_normal.jpg,https://pbs.twimg.com/profile_banners/22030524/1448754129,1.0,https://pbs.twimg.com/profile_background_images/315428213/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/670749543466557442/M64zEFWM_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315428213/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Florida Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:49:05 +0000 2009,2009-02-26 17:49:05,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22030724,TMJ-WV Mgmt. Jobs,tmj_wv_mgmt,80,262,244,0,9,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),West Virginia,,,1.0,http://pbs.twimg.com/profile_images/695603378462666752/1Af582Xr_normal.jpg,https://pbs.twimg.com/profile_banners/22030724/1454679746,1.0,https://pbs.twimg.com/profile_background_images/315427411/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695603378462666752/1Af582Xr_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315427411/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in West Virginia Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 16:50:44 +0000 2009,2009-02-26 17:50:44,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22032722,Iowa Business Jobs,tmj_ia_mgmt,126,427,264,0,22,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Indiana,,,1.0,http://pbs.twimg.com/profile_images/695457300748697600/pdVtSB3p_normal.jpg,https://pbs.twimg.com/profile_banners/22032722/1454644918,1.0,https://pbs.twimg.com/profile_background_images/315428182/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695457300748697600/pdVtSB3p_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315428182/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in Iowa Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 17:07:38 +0000 2009,2009-02-26 18:07:38,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22033042,TMJ-ND Mgmt. Jobs,tmj_nd_mgmt,37,259,245,0,5,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),North Dakota,,,1.0,http://pbs.twimg.com/profile_images/695527595304071169/oU5mUzN4_normal.jpg,https://pbs.twimg.com/profile_banners/22033042/1454661677,1.0,https://pbs.twimg.com/profile_background_images/315427860/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695527595304071169/oU5mUzN4_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315427860/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Business/Mgmt. job tweets in North Dakota Non-Metro. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 17:10:13 +0000 2009,2009-02-26 18:10:13,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22033273,TMJ-Slovenia Jobs,tmj_svn1_jobs,36,601,494,0,10,https://t.co/DByWt45HZj,en,Eastern Time (US & Canada),Slovenia,,,,http://pbs.twimg.com/profile_images/695125017038729216/iUZU73We_normal.jpg,https://pbs.twimg.com/profile_banners/22033273/1454565695,1.0,https://pbs.twimg.com/profile_background_images/315431106/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/695125017038729216/iUZU73We_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315431106/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,Follow this account for geo-targeted Other job tweets in Slovenia. Need help? Tweet us at @CareerArc!,,,Thu Feb 26 17:12:12 +0000 2009,2009-02-26 18:12:12,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
22036045,TMJ-ORL IT Jobs,tmj_orl_it,188,488,325,0,65,https://t.co/DByWt4njnT,en,Eastern Time (US & Canada),"Orlando, FL",,,1.0,http://pbs.twimg.com/profile_images/669395479172616192/E_spw3TR_normal.jpg,https://pbs.twimg.com/profile_banners/22036045/1448431296,1.0,https://pbs.twimg.com/profile_background_images/315554152/Twitter-BG_2_bg-image.jpg,000000,https://pbs.twimg.com/profile_images/669395479172616192/E_spw3TR_normal.jpg,000000,,407DB0,http://pbs.twimg.com/profile_background_images/315554152/Twitter-BG_2_bg-image.jpg,253956,4A913C,-14400.0,,,,,,"Follow this account for geo-targeted Software Dev. - General/IT job tweets in Orlando, FL. Need help? Tweet us at @CareerArc!",,,Thu Feb 26 17:36:17 +0000 2009,2009-02-26 18:36:17,2016-03-15 13:48:59,2016-03-15 13:48:59,,,,,,,,
